post_id,title,text,user_name,user_followers,publish_time,view_count,comment_count,like_count,repost_count,sentiment,sentiment_label,weight,bert_label,bert_prob
397887497,,宁德时代，省大说今天被错杀了,岳父建国,7658,2026-07-01 17:35:15,7073,1,15,0,1,乐观,3.6810652779948754,负面,0.91552395
397887629,,$宁德时代(SZ300750)$ 何时公告枧下窝锂矿复产？,顺水轻舟,564,2026-07-01 17:36:03,4355,0,0,0,0,中性,1.7100449066568104,负面,0.8788752
397890373,,2026年半年度投资小结：继续遵循“投资当随时代”的一贯理念，上半年主要操作了AI相关的“光、存、PCB &#34;标的，同时按极端交易原则打野了些一季报断层增长目标，整体效果不错，净值较年初取得了103%的增长！对此结果总体是相当满意，但也更深刻地认识到资本市场的变化是悄无声息而又绵延不绝的，我们必须时刻保持学习的心态，紧跟时代潮流，精研优秀个股，决不辜负”国运“红利的馈赠，进阶人生更高山峰！,顺时代逆人性,5,2026-07-01 17:52:26,4364,0,1,0,0,中性,1.658729711979916,正面,0.62175375
397890771,汇正财经：供需再平衡，电池景气向上,2026 年的电池行业正站在一轮周期反转的拐点之上。经历了过去数年的产能扩张与价格鏖战，行业正从“规模内卷”走向“价值竞争”，供需格局持续改善，景气度向上修复的态势愈发清晰。以下从需求、供给、受益端三个维度展开分析。一、需求端：动力稳健，储能爆发电池需求的核心驱动力来自动力电池与储能电池两大板块，2026 年二者呈现“动力稳健增长、储能爆发放量”的格局。动力电池方面，全球电动化渗透率持续提升，单车带电量显著增长。国内市场方面，2026 年 1 至 4 月新能源批发渗透率稳步提升，4 月已站上 53.2%，全年有望突破 60%。同时，用户对续航里程的追求推动单车带电量明显提升，截至 2026年 4 月，纯电乘用车单车带电量达 39.9KWh，混动乘用车达 63.6KWh，同比分别增长 36.2%和 20.5%。海外市场方面，欧洲受地方补贴及新车型周期投放推动，新能源车销量有望保持 30%以上增速；美国市场则因政策补贴不确定性表现相对低迷。综合来看，2026 年全球动力电池需求预计在 1667 至 1678GWh区间，同比增长约 20%至 22%。产信创平台算力业务逐步落地。智算集群建设的受益逻辑，归根结底是“谁有卡、谁能建、谁能运”的硬实力比拼。储能电池则是 2026 年电池需求的最大增量来源。在能源转型以及经济性提升的双重刺激下，全球储能装机需求迎来爆发式增长。国内市场方面，随着 136 号文取消强制配储，储能商业模式从新能源配储转向独立储能，市场化需求打开了储能增长的天花板。海外市场同样景气——欧洲大储进入高速增长期，澳洲、中东等新兴市场需求增量显著。据测算，2026 年全球储能电池需求约 795GWh，同比增长高达 47%；也有机构预计全球储能电池出货量将达 874GWh，同比增长 46%。储能市场的绝对增量有望首次超越动力电池。此外，消费电子及电动工具电池在端侧 AI 产品（AI 眼镜、AI 手机、AIPC 等）驱动下，2026 年需求增速预计约 10%。综合各细分领域，2026 年全球锂电池总需求预计在 2629 至 3009GWh 之间，同比增长 28%至 35%。二、供给端：产能出清，结构紧缺供给端是 2026 年电池行业最值得关注的结构性变化。过去几年，国内动力与储能电池产能规划一度超 3000GWh，而实际需求仅约 1500GWh，企业产能利用率普遍低于 60%，部分中小企业甚至不足 30%。经过一轮残酷的价格战与行业洗牌，供给端正在经历深刻重构。产能出清加速。2026 年初，工信部、国家发改委等四部门联合召开行业座谈会，直指产能规划优化与市场规范。同时，电池出口退税政策分“两步走”退坡——2026 年 4 月起从 9%下调至 6%，2027 年起完全取消。这一政策将直接增加低端产能的出口成本，加速中小企业出清，倒逼行业从价格战转向技术质量竞争。产能利用率回升。当前锂电行业已处于供需平衡的临界点。锂电中游各环节产能利用率普遍由 2025 年的 50%至 70%提升至 2026 年预期的 70%至 90%，部分环节旺季阶段头部公司产能预计出现紧平衡甚至缺口。2026 年 7 月，全球市场动力、储能加消费类电池产量已达 296GWh 左右，连续第五个月刷新历史峰值。结构性紧缺明显。2026 年，大容量电芯全面推出，技术标准正从 280Ah、314Ah向 587Ah 快速切换。老产线改造成大电芯产线成本更高，企业只能新建产线，而新建产线需要时间周期和产能爬坡，造就了“老线停了、新线还没顶上来”的阶段性结构性缺口。头部企业订单已排至 2027 年，产能利用率在 95%以上，但落后产能过剩、先进产能严重不足的现象同时存在。大部分原材料价格呈现上涨趋势——储能电芯、正极及原材料价格持续上涨，电解液止跌企稳，负极、隔膜和铜铝箔加工费小幅上涨。三、受益端：产业链利润修复，多环节共振在供需格局改善的背景下，电池产业链各环节均有望充分分享行业上行红利。电池环节是中期格局最确定的环节。电池环节扩产政策趋严提供托底，龙头厂商竞争力持续强化。2025 年及 2026 年一季度电池厂商业绩持续改善，龙头盈利稳定。电池环节利润端延续向上趋势，伴随各企业价格谈判陆续落地，电池价格有望进一步走高。电池扣非归母净利润占全产业链利润比仍超 65%，反映产业链利润仍集中在电池环节。中游材料环节盈利修复明显。2025 年四季度至 2026 年一季度，行业价格大幅回暖趋势下各环节盈利明显改善，六氟磷酸锂、碳酸锂等环节回报周期显著缩短至 1 年附近，铁锂正极、电解液等收窄至 10 年内。隔膜行业产能扩产相对谨慎，供需结构较好，开工率维持在 80%以上。铜箔环节受益于锂电与 AI 需求双轮驱动，HVLP 和载体铜箔升级是大势所趋。新技术赛道打开增量空间。固态电池产业化加速，2026 年进入中试线落地关键期，2027 年有望开启小规模量产装车。钠电池 2026 年开启商业化元年，具备成本及低温等优势，预计出货量达 20GWh，有望成为锂电池的有效补充。整体而言，2026 年电池行业正处于“需求旺盛、供给优化、盈利修复”的三重共振阶段，产业链上中下游均有望受益于这一轮景气上行周期。风险警示：市场有风险，投资需谨慎。上海汇正财经顾问有限公司是证监会批准的证券投资咨询公司， 组织机构代码统一信用码为91310107MA1G0KQW5N，本公司是具有证券投资咨询资格证书，是合法的证券咨询平台。本文仅为投资者教育使用，不构成任何投资建议，投资者据此操作，风险自担。力求本文所涉信息准确可靠，但并不对其准确性、完整性和及时性做出任何保证，对投资者据此进行投资所造成的一切损失不承担任何责任。免责声明：本报告由上海汇正财经顾问有限公司（已具备证券投资咨询业务资格，经营许可证编号为：91310107MA1G0KQW5N）制作。本报告版权均归本公司所有，未经本公司事先书面授权，任何机构或个人不得以任何形式复制发布传播本报告的全部或部分内容。经授权刊载转发本报告或者摘要的，应当注明本报告发布人和发布日期，并提示使用本报告的风险。未经授权或未按要求刊载转发本报告的，应当承担相应的法律责任。本公司将保留向其追究法律责任的权利。执业证书编号∶支友雨 证书编号：A0070625040012黄磊证书编号：A0070622060002,汇正财经,303,2026-07-01 17:55:03,5004,0,0,0,1,乐观,1.6270736059797613,正面,0.7020324
397891790,东恒新能源闯关港交所：业绩过山车、毛利率大幅下滑 股东宁德时代贡献75%营收、应收款大增4.5倍,来源：新浪证券　　出品：新浪财经上市公司研究院 　　作者：昊 　　日前，无锡东恒新能源科技股份有限公司（以下称“东恒新能源”）向港交所主板递交上市申请。 　　作为国内第二、全球第三的锂电池导电材料企业，东恒新能源毛利率出现大幅下滑，远不及天奈科技。由于管理费用异常，导致净利率剧烈波动，是否存在利润调节等情形值得关注。 　　更重要的是，东恒新能源海外销售遭遇严重挫折，收入占比从2023年的43%大跌至2025年的7%，而来自主要股东之一宁德时代的销售收入占比则从46%升至75%。 　　与此同时，公司应收账款同比大增4.5倍，应收账款周转天数也在上升，回款状况快速恶化，偿债压力与日俱增，经营前景令人担忧。 　　毛利率大幅下滑远不及天奈科技 管理费用异常致净利率剧烈波动 　　东恒新能源是全球市场排名第三、国内排名第二的导电碳材料企业，核心产品包括导电炭黑、碳纳米管及石墨烯三大类。 　　从收入结构看，碳纳米管产品收入占比已从2023年的52.3%提升至2025年的81.6%，其中碳纳米管浆料收入从2024年的5575万元大增至2025年的6.24亿元，占总收入比例达69.5%。 　　2023年、2024年、2025年营业收入分别为3.24亿元、3.15亿元和8.97亿元，2025年收入同比增长185.1%，主要得益于碳纳米管浆料产品销量显著增加。 　　2024年，东恒新能源毛利率从2023年的33.3%暴跌至21.7%，2025年仅小幅回升至22.6%，远不及奈科技同期表现。公司碳纳米管粉体产品毛利率从2024年的62.5%断崖式下降至2025年的19.6%，是拖累整体毛利率的主要原因之一。 　　根据行业数据，我国碳纳米管市场销售均价近年来下降明显。在行业价格整体承压的背景下，东恒新能源能否维持产品单价、抵御毛利率进一步下滑的压力，是一个不容忽视的风险点。随着碳纳米管浆料收入占比扩大，若该产品价格继续下行，将对公司整体盈利造成较大冲击。  　　需要注意的是，2023-2025年，东恒新能源净利润为1385.3万元、-3740.2万元、5950.6万元。从盈利1385万元到亏损3740万元，再到盈利5951万元，净利润如同“过山车”般剧烈波动。 　　三年间，东恒新能源管理费用率分别为17.30%、22.77%和9.17%，是导致净利润大幅波动的重要因素之一。 　　考虑到在此期间，东恒新能源的销售费用率和财务费用率基本保持平稳，天奈科技的管理费用率也维持在5%-6%左右，公司是否存在通过管理费用调节利润等情形值得关注。 　　海外收入占比大跌应收账款暴增4.5倍 股东宁德时代贡献75%营收 　　营收来源的变化，可能更令市场担忧。 　　招股书显示，2023年、2024年、2025年，东恒新能源来自五大客户的合计收入分别占总收入的95.6%、94.2%及96.1%。其中，来自最大客户的收入占比分别为45.9%、49.9%及74.9%，也就是说，2025年公司近四分之三的收入系于单一客户。 　　这个最大客户正是宁德时代。宁德时代不仅贡献了74.9%的收入，还通过旗下问鼎投资间接持有东恒新能源4.17%的股份。既是第一大客户，又是重要股东。 　　同时，公司海外收入占比从2023年的43%一路大跌至2025年的7%，海外销售遭遇严重挫折。  　　收入结构的变化一定程度上也带来了回款问题。2025年，东恒新能源应收款项从2024年的1.49亿元飙升至8.23亿元，同比暴增4.5倍，应收账款周转天数也从154天升至184天，资产负债率从57.23%升到73.99%，回款状况快速恶化，偿债压力与日俱增。 　　值得一提的是，在环保监管日益严格的背景下，东恒新能源及其关联公司曾多次遭遇环境监管关注。 　　公开信息显示，2023年，东恒新能源经历了12次生态环境局现场检查，包括执法检查和委托第三方检查。子公司福建东恒新能源集团的新能源汽车电池精密结构件项目，也曾因环境影响报告表编制质量问题被福州市生态环境局通报并要求整改。,新浪财经,21239,2026-07-01 18:00:10,10691,1,2,0,-1,悲观,3.378293460777535,负面,0.40761015
397892382,,电动车怎么瘸了？每辆车带电涨了多少！国内渗透率才60%，后面还会增加。国外才百分之十几，差得远呢。他们能用谁的电池，松下还是LG？另外重卡，货船等等都在电气化，这部分增量呢？储能未来几年不是一般的爆，新能源加数据中心，年化复合增长超过30%！上面都是正在进行式，未来还有机器人，无人机，飞行汽车等等等等，这些不需要电池？如果市场错了那现在就是机会，如果我错了，那就是我认知不够，我就赔钱呗。,股市股市股市,1,2026-07-01 18:04:06,4332,0,3,0,2,极度乐观,1.7005401013137271,正面,0.8333197
397893173,,如何理解中国经济的K型分化？中国K型分化：两端分别参考 90年代的日本、90年代的美国。90年代的日本：长期低增长与通缩；资产负债表衰退；错失技术革命（互联网和IT）。日本化的行业（碳基行业）：房地产、传统消费、金融。90年代的美国：得益于IT革命的推动，经历了历史罕见的长期繁荣。美国化的行业（硅基行业）：科技、AI、半导体。中国K型分化长期存在，会阶段性收敛。反映在A股，中长期机会集中在科技。今天资金的态度：打不过就加入。走出了一个与真实的经济分化完全逆向的K图。不清楚是否某队有窗口指导？用金融行为学来解释，人性里有抱团取暖的一面，也有极度恐高的一面,lily呀lily,0,2026-07-01 18:08:20,4343,0,0,0,0,中性,1.0,正面,0.5821484
397894303,,宏观层面，经济的增长周期。每个时代都有不同驱动力。基建，能源，房产，互连网等。关联的上下游同步受益，相关从业者能吃到时代给予的红利。俗话说的三十年河东，三十年河西，不要认为会一定轮动到相关行业。一个新的东西出来，培育开始推动新一轮的增长，就不会短期结束，它有其内生驱动力。主导趋势的力量会不断加码，这种前进不以人的意志为转移，是规律。层层推进，向上下游延伸。回到股市就是不同板块，一段时间存储，一段时间光等等，主题还是那个主题。还会认为回到其他主线吗，需知资源是有限的，只会投入最重要的方向。其他能稳住就不错了。这就是好多票还在2800点的原因。盲猜泡沫没有实际意义，拿以前的经验硬套也是刻舟求剑，事物的发展总是波浪式前进。投资中也不可能避开所有的风险，相对来说投资于引领时代的主题风险是最低的，即使深套，也会V回来。其他行业则不一定，发展会消融泡沫。走的太快太急，停一下，或者回来修正一下蓄势会继续前进。,无尽山,116,2026-07-01 18:15:06,4334,0,0,0,1,乐观,1.5175133928817148,正面,0.67046535
397897158,告别低价，储能价值回归理性！,文|红轴 本文节选|PVBL2026全球光储市场调研分析报告 2025年锂电储能产业链的价格传导路径清晰：上游原材料因供需反转实现“V型”暴涨；中游电芯价格受成本推动在下半年走出温和上涨行情；下游储能系统则在技术升级与成本上涨的双重作用下，市场报价承受上行压力。全年走势清晰地揭示了产业链各环节价值与成本的动态传导关系。  原料反弹： 锂资源价格触底回升，成本端支撑走强 2025年，电池级碳酸锂及其上游锂辉石精矿的价格经历了从深度回调到强势反转的全过程。上半年，市场因前期产能释放、产业链持续去库存而呈现供过于求的态势，价格承压下行。电池级碳酸锂价格从1月末的约7.7万元/吨震荡下跌至5月底的6.1万元/吨低点。同期，锂辉石精矿（SC6，CIF中国）价格也从约6295元/吨跌至4871元/吨。  进入下半年，市场供需关系发生根本性转变。一方面，储能电池市场需求呈现爆发式增长，与稳健的电动汽车需求形成共振，对锂盐原料产生强劲拉动。另一方面，上游矿产供应受政策调控及部分高成本产能出清影响，增长不及预期。供需紧平衡的预期推动价格自低点强劲反弹。至12月下旬，电池级碳酸锂价格已大幅回升至9.8万元/吨，锂辉石精矿价格也反弹至约9075元/吨，全年走势呈现显著的“V型”反转特征，标志着锂资源市场从过剩向紧平衡的关键转折。  电芯稳价： 储能电芯供需趋稳，价格随成本温和调整 相较于上游原材料的大幅波动，储能电芯（以主流280Ah型号为代表）的价格在上半年表现相对稳定，主要在0.35-0.36元/Wh的区间内窄幅盘整。这主要得益于当时充足的产能和激烈的市场竞争，消化了部分上游成本下行的空间。  然而，自2025年第三季度起，随着碳酸锂等核心原材料价格启动快速、持续地上涨，电芯制造成本压力急剧增大。成本压力逐步向下游传导，推动电芯价格进入上行通道。至年末，280Ah储能电芯价格已温和上涨至约0.395元/Wh的水平。这一走势表明，当中游制造业面临持续且显著的成本上涨时，其产品价格最终将跟随调整，但涨幅通常缓于上游原材料，反映出中游环节的利润空间在成本冲击下受到一定挤压。  系统修复： 储能系统告别低价内卷，盈利逐步回归合理 2025年，中国储能市场在激烈的价格博弈与供应链调整中走出了一条“先抑后扬”的曲线。基于寻熵研究院对3730份有效投标报价的深度分析，本文全面勾勒全年价格走势、结构分化与规模效应，还原市场真实变化脉络，所有数据均来源于2025年国内完成采招的995个储能项目，覆盖集装箱系统、工商业电柜、EPC总包、直流侧、电芯等品类，以及多种非锂电与混合储能方案，报价主体涉及1355家企业及联合体，样本覆盖主流市场参与主体，能全面反映行业竞争格局与真实价格水平。本文所采用报价、中标价单位均为元/Wh，同比数据基于研究院2024年同期样本对比测算。 2025年储能市场价格呈现出清晰的“上半年持续下跌、7-8月触底、年末连续回升”特征。受碳酸锂价格波动、电芯供需格局变化及甲方对项目质量与LCOE（度电成本）重视度提升等因素影响，各类储能系统报价在7-8月降至全年最低后，9—12月进入持续上涨通道，彻底扭转了上半年的单边下行趋势。 从年末收官表现来看：2小时储能系统12月均价与1月基本持平，全年走势呈现完整的V型反转；4小时储能系统12月均价较1月高出18%，反弹幅度最为显著，成为年末涨价主力；整体来看，全年系统均价同比降幅超10%，但年末价格已接近甚至超过年初水平，标志着行业低价竞争阶段逐步收敛，摒弃低价内卷、回归价值竞争成为市场主流。 2025年锂电储能系统报价呈现明显的时长分化与场景差异，不同时长的系统均价、报价区间及同比变化如下：  从数据不难看出，储能时长与价格呈明显负相关，时长越长，系统单价越低，4小时系统均价仅为1小时系统的55%，成本优势十分突出。与此同时，不同时长系统降价幅度分化明显，3小时系统同比降幅高达43%，为各时长类型之最。分场景来看，工商业储能溢价尤为显著，2小时工商业电柜系统均价0.740元/Wh，较同倍率集装箱系统贵33%，这份溢价主要反映出分布式场景对设备集成、现场运维以及定制化适配的额外成本。再看核心部件成本，2025年储能电芯均价0.291元/Wh，直流侧均价0.441元/Wh，二者分别构成了储能系统成本的核心底层与关键中间环节，全年电芯报价波动不大，稳定在0.26-0.38元/Wh区间，为系统定价提供了坚实的基础支撑。 在储能项目采购中，规模效应体现得淋漓尽致。以全年样本量最大的4小时储能系统为例，采购规模对价格的影响极为显著，大规模集中采购带来的成本优势清晰可见。  数据显示，采购规模超1GWh的大型项目，4小时系统平均报价较10–50MWh的中小型项目低14%。规模化采购能有效提升供应链议价能力、摊薄物流成本，配合标准化施工方案，进一步压缩整体成本，这也为大型能源企业与集中式储能项目提供了明确的成本优化方向。 综合2025年价格走势表现，可以看出： 1.价格底部已现，价值竞争来临。2025年7—8月的价格低点，标志着行业持续已久的“低价内卷”阶段告一段落。年末价格强势反弹，说明市场正在告别单纯的低价比拼，逐步回归“质量－成本”平衡，LCOE与全生命周期可靠性将成为项目选型的核心指标。 2.长时储能成本结构待优化。4小时储能系统均价处于全年低位，但对应的EPC成本却逆势上涨，反映出长时储能项目施工复杂度更高、安全标准更严。未来行业需要在工程标准化、运维智能化方面发力突破，进一步压低长时储能的度电成本。 3.工商业储能场景价值凸显。尽管工商业储能电柜系统溢价偏高，但它具备分布式部署、落地快捷、适配场景灵活等优势，在工业园区、微电网、企业自备用电等领域依旧拥有广阔市场。后续可通过模块化设计、供应链整合等方式，压缩溢价空间，提升市场竞争力。 4.规模化是核心竞争力。不管是储能系统采购，还是EPC总包实施，规模效应带来的成本下降空间依然显著。未来行业集中度有望进一步提升，头部企业与大型储能项目，将在成本竞争中持续占据优势地位。 编辑：刘英丽 责编：刘婧媛,世纪新能源网,26022,2026-07-01 18:35:20,11598,0,1,0,1,乐观,3.2862846321145534,正面,0.59739447
397897243,车企“养的上等马”真的上等吗？,01、田忌赛马的现代启示战国时期，孙膑助田忌以&#34;下等马对上等马，上等马对中等马，中等马对下等马&#34;的策略取胜齐威王。这个故事流传千年，本意是讲策略与资源配置的智慧。然而到了2026年的中国汽车市场，某些车企似乎把这个典故理解歪了——他们不仅想用&#34;下等马&#34;去赢，还想让这匹&#34;下等马&#34;在三个月内变成&#34;上等马&#34;。今年上半年，中国车市的新车发布数量创下历史新高。据不完全统计，仅上半年就有超过150款新车亮相，平均每个月都有20多款新车扎堆上市。更令人咋舌的是，从某些车企首次曝光概念车到正式量产交付，周期被压缩到了惊人的3-5个月。3-5个月是什么概念？在传统汽车工业体系里，这连一轮完整的冬季标定测试都跑不完。02、造一辆车，到底需要多久？第一阶段：立项与前期调研（6-12个月）任何一款正经的汽车产品，起点都不是PPT，而是市场调研和产品定义。车企需要回答一系列问题：目标用户是谁？竞品有哪些？价格区间定在哪？核心卖点是什么？这个阶段需要大量的数据采集、用户访谈、竞品拆解，最终形成一份详尽的产品需求文档（PRD）。第二阶段：造型设计与工程开发（18-24个月）设计师画出草图，油泥模型师手工打磨出1:1的油泥模型，反复修改直到管理层拍板。随后进入数字建模阶段，工程师开始布置底盘、动力总成、电子架构。这期间要经过无数次的CAE仿真分析，确保结构强度、碰撞安全、NVH性能达标。第三阶段：样车试制与测试验证（12-18个月）这是最耗时、也最关键的阶段。车企会制造几十甚至上百台工程样车，投入到各种极端环境中进行测试：高温测试：吐鲁番、敦煌，地表温度超过70℃，测试空调制冷、电池热管理、材料老化；高寒测试：黑河、牙克石，零下40℃，测试冷启动、电池续航衰减、橡胶件脆化；高原测试：昆仑山口，海拔4500米以上，测试发动机进气效率、涡轮增压响应；耐久性测试：整车行驶里程超过100万公里，模拟用户10年使用场景；碰撞测试：正面、侧面、追尾、翻滚，每一项都要达到五星安全标准；EMC电磁兼容测试：确保车辆电子设备不受干扰，也不干扰其他设备；软件标定：发动机、变速箱、底盘、智驾系统，每一个控制单元都需要数万小时的调试。第四阶段：小批量试产与量产爬坡（6-12个月）生产线调试、供应链磨合、质量控制体系建立，最终实现稳定量产。总计：传统造车周期通常在48-60个月，也就是4-5年。 这还是建立在成熟平台基础上的速度。如果是全新平台，周期可能长达6-7年。03、&#34;三个月造车&#34;的神话是如何炼成的？既然传统流程如此漫长，那某些车企的&#34;3-5个月速成法&#34;是怎么做到的？答案并不复杂：跳过、外包、贴牌、文字游戏。1.跳过测试环节高温、高寒、高原测试不做？没关系，找个第三方机构出一份&#34;符合标准&#34;的报告就行。耐久性测试跑不够100万公里？那就跑10万公里，然后用算法 extrapolate（外推）数据。碰撞测试不想做？直接引用同平台其他车型的数据，反正&#34;结构相似&#34;嘛。2.外包核心研发底盘找某某调校，智驾系统买华为或百度的方案，座舱芯片用高通现成的，电池采购宁德时代的标准品。所谓的&#34;自研&#34;，不过是把供应商的方案换个名字，加上自己的UI界面。3.贴牌生产有些车企甚至连工厂都没有，直接找代工企业生产。从设计到下线，全程不参与制造环节，只负责最后的品牌包装和营销推广。4.文字游戏的艺术这才是最精彩的部分。发布会上，演讲者激情澎湃地介绍：&#34;我们采用了行业领先的XXX技术！&#34;台下掌声雷动。但如果你仔细看发布会PPT角落的小字，或者查阅后续的用户手册，会发现真相往往是这样的：&#34;全栈自研智能驾驶&#34; → 实际是购买某供应商方案，只做了一层UI包装；&#34;续航突破1000公里&#34; → CLTC工况下，且关闭空调、匀速60km/h、载重1人的理想状态；&#34;零重力座椅&#34; → 其实就是加了个腿托，注册成商标后就成了独家黑科技；&#34;航天级铝合金车身&#34; → 铝含量不足30%，其余全是钢；&#34;L3级自动驾驶&#34; → 法律上仍是L2，出了事故驾驶员全责；&#34;终身免费质保&#34; → 限首任车主、非营运、每年行驶不超过3万公里、必须在4S店保养。更有甚者，直接把通用技术名词注册成商标。比如&#34;超级快充&#34;本是行业通用术语，某家车企注册后，其他品牌再用这个词就可能面临侵权诉讼。&#34;智能座舱&#34;&#34;全域安全&#34;&#34;多维防护&#34;这些本来没有明确定义的词汇，成了各家车企的营销利器——因为无法量化，所以无法证伪。04、揠苗助长的代价《孟子·公孙丑上》里有个故事：宋人嫌禾苗长得慢，就一棵棵往上拔，结果禾苗全部枯死。这个典故用来形容当下的车圈乱象，再合适不过。隐患一：安全隐患被掩盖未经充分测试的车辆，就像一颗定时炸弹。电池热失控风险是否彻底排除？刹车系统在极端工况下是否可靠？智驾算法在长尾场景下是否会误判？这些问题，不是靠跑几个月就能完全验证的。一旦出现问题，代价可能是生命。近年来，多起新能源汽车起火事故、智驾系统误识别导致的碰撞事件，背后都有&#34;测试不充分&#34;的影子。车企为了抢上市时间，压缩测试周期，最终把风险转嫁给了消费者。隐患二：质量稳定性堪忧第一批车主往往成了&#34;小白鼠&#34;。提车后各种问题频发：车机死机、异响不断、续航虚标、充电故障。车企再通过OTA慢慢修复，美其名曰&#34;持续迭代&#34;。但汽车不是手机，死机重启可以解决一切。高速行驶中车机黑屏、刹车助力突然失效，这些都不是OTA能补救的。隐患三：品牌信任危机当消费者发现发布会上的&#34;黑科技&#34;不过是文字游戏，当&#34;终身质保&#34;的限制条款多到看不完，当&#34;自研技术&#34;被扒出是供应商方案时，品牌的公信力就会崩塌。一旦失去信任，再多的营销投入也挽回不了口碑。某新势力品牌曾以&#34;500万以内最好SUV&#34;为宣传语，上市后却因质量问题频繁召回，车主维权事件层出不穷。曾经的支持者变成了最激烈的批评者，品牌形象一落千丈。隐患四：行业恶性竞争当&#34;速成&#34;成为常态，认真做事的车企反而成了异类。那些坚持48个月开发周期、投入数亿测试费用的品牌，在价格战和舆论战中处于劣势。劣币驱逐良币，最终损害的是整个行业的健康发展。五、回归产品本质汽车不是快消品，它关乎生命安全，关乎家庭幸福，关乎用户数年甚至十年的使用体验。一辆车的背后，是成千上万个零部件的精密配合，是数百万行代码的稳定运行，是无数次测试验证的严谨态度。营销可以放大产品的价值，但不能创造产品的价值。 当车企把精力过度投入到发布会的话术设计、小字免责的文案打磨、专业名词的商标注册上时，就已经偏离了造车的初心。消费者需要的不是天花乱坠的宣传，而是一辆安全可靠、品质过硬、真正解决实际出行需求的汽车。他们需要的是透明的信息、诚实的承诺、负责任的态度。05、在此我们呼吁广大车企：尊重工程规律，不要试图用营销速度替代研发周期；敬畏生命安全，不要把未经充分测试的产品推向市场；诚实面对用户，不要用文字游戏模糊产品真实能力；回归产品本质，把资源投入到真正的技术创新和质量提升上。田忌赛马的故事告诉我们，策略很重要。但策略的前提是，你手里得有真正的&#34;马&#34;。如果连马都没有，只是画了一匹纸马，那无论怎么排列组合，都赢不了比赛。汽车行业是一场马拉松，不是百米冲刺。那些企图用3-5个月&#34;速成&#34;一辆车的车企，或许能赢得一时的关注，但终将输掉长期的信任。毕竟，消费者不是傻子。当他们发现&#34;上等马&#34;其实是&#34;纸糊的马&#34;时，反噬的力量会比想象中更加猛烈。,SmartHey,10,2026-07-01 18:35:50,4570,0,0,0,-1,悲观,1.3169786384922229,正面,0.5839769
397897976,供应商要被拖垮了！两联盟发起供应商账款支付规范倡议，宁德时代等11家头部企业响应,6月29日，中国汽车动力电池产业创新联盟与中关村储能产业技术联盟联合发布《动力和储能电池企业供应商账款支付规范倡议》。工业和信息化部装备工业一司有关负责人回应称，该倡议是落实《保障中小企业款项支付条例》的重要举措，将与2025年整车企业账款支付规范形成上下游联动，推动构筑“整车—电池—材料”全链条支付治理闭环。 倡议围绕订单确认与变更、交付与验收、支付与结算等环节提出了具体要求。 订单确认方面，甲方与乙方进行采购交易时，应签订规范有效的采购合同或采购订单，明确产品规格、数量、质量标准、交付周期、验收规则、结算方式、账期时长、违约责任等核心条款。已生效的采购合同或采购订单如需变更、暂停或撤销，须由双方协商一致，如因单方面变更、终止合作给对方造成损失的，责任方应依法依规予以补偿。 交付与验收环节，乙方应按约定向甲方交货，交货前须完成出厂检验。对于材料类、部件类货物，甲方收货后应及时完成验收，原则上不超过7个工作日。对于检测类、设备类及其他类货物或服务，应在合同或订单中明确最长验收周期，验收完成后立即出具验收合格凭证。 支付与结算是本次倡议的核心内容。若乙方为中小企业，甲方支付账期自乙方交付之日或验收合格之日起算，最长不超过60个自然日；如支付当日遇法定节假日，则顺延至下一个工作日。若乙方为非中小企业，经双方协商，可在一定时间内集中对账，账期自双方对账日起算；甲方应至少每月进行一次集中对账，核定自上一对账日以来验收合格货物的数量及对应账款。针对暂未定价的采购批次，甲方须先行支付不低于80%的暂定货款，缓解上游供应商垫资压力。 关于支付方式，倡议鼓励使用现金支付，包括银行转账、电汇等方式；如使用银行承兑汇票，须在合同中作出明确、合理约定，并逐步压降商业承兑汇票、电子债权凭证（电子支付凭证）等非现金工具的使用比例。若乙方为中小企业，倡导全部采用现金支付。 此外，倡议倡导甲乙双方建立长期稳定合作关系，鼓励在当前采购合同或采购订单基础上进一步签署长期框架协议，以保障供应链稳定。 工信部装备工业一司有关负责人指出，近年来我国动力和储能电池产业快速壮大，已形成覆盖材料、电芯、系统集成、制造装备的全链条产业生态。但产业整体仍处于成长期，技术路线迭代快、市场格局变化大，供应链各环节的协同机制尚不健全。上游企业面临持续研发投入与回款周期拉长的双重挤压，经营预期不稳，产业链抗风险能力偏弱。 该负责人强调，动力和储能电池企业支付供应商货款周期过长，将直接加剧供应商资金紧张，削弱其技术研发投入能力，影响产业链企业长远发展。推动缩短货款账期，既是缓解供应商经营压力、促进产业技术迭代的现实需要，也是企业完善内部治理、提升现代化管理水平的应有之义。 据中关村储能产业技术联盟统计，截至目前，已有宁德时代、弗迪电池、亿纬锂能、中创新航、欣旺达动力、国轩高科、海辰储能、海博思创、赣锋锂电、中车株洲、融和元储等头部电池及系统集成企业积极响应倡议。    有深度的人 点点点，赞和在看都在这儿！,能源圈,27807,2026-07-01 18:40:48,5154,0,0,0,0,中性,2.5483203541382826,正面,0.48803085
